timestamp,cpu_usage,ram_usage,disk_usage,network_in,network_out,disk_read,disk_write,temperature,process_count,anomaly
21:21:01,41.4,55.3,53.9,137,81,23,24,43.1,144,0
21:22:01,32.9,54.6,59.4,115,108,27,21,47.9,127,0
21:23:01,37.1,55.2,58.6,115,119,40,21,49.2,141,0
21:24:01,43.4,45.5,53.2,106,81,26,16,47.0,111,0
21:25:01,41.8,51.0,52.4,160,95,24,19,54.9,116,0
21:26:01,56.7,53.0,52.7,180,148,22,27,45.9,123,0
21:27:01,53.0,50.5,58.4,134,115,32,24,53.2,118,0
21:28:01,54.9,48.5,59.5,127,87,27,25,44.0,117,0
21:29:01,50.1,58.1,50.8,116,137,27,21,50.5,139,0
21:30:01,49.6,45.1,52.5,148,86,25,16,45.0,116,0
21:31:01,35.8,54.6,50.7,107,85,20,15,53.5,111,0
21:32:01,34.7,50.7,53.4,105,114,39,15,53.2,110,0
21:33:01,46.2,50.1,53.6,178,86,27,25,47.2,130,0
21:34:01,33.4,50.8,51.2,116,135,33,30,46.9,143,0
21:35:01,30.9,49.7,58.2,133,109,24,29,54.6,131,0
21:36:01,50.7,48.4,58.3,119,106,28,20,49.9,140,0
21:37:01,45.6,53.6,58.3,114,125,29,30,43.7,146,0
21:38:01,57.5,56.8,59.6,180,109,30,15,44.6,147,0
21:39:01,38.4,46.2,52.0,126,114,24,19,46.2,135,0
21:40:01,40.7,55.3,58.0,120,101,32,26,54.4,115,0
21:41:01,45.8,50.4,54.5,155,117,32,27,47.5,141,0
21:42:01,41.1,47.6,58.4,116,94,22,15,46.2,132,0
21:43:01,56.0,47.1,50.2,138,105,22,20,49.7,129,0
21:44:01,32.1,58.9,54.3,177,91,21,28,52.5,144,0
21:45:01,47.9,59.9,57.4,105,84,23,17,47.9,141,0
21:46:01,53.5,50.9,52.4,139,85,36,21,54.0,134,0
21:47:01,52.6,52.9,54.6,160,136,21,30,43.7,122,0
21:48:01,34.3,54.7,56.1,142,127,20,20,49.1,122,0
21:49:01,49.4,58.7,57.6,176,101,40,26,45.8,140,0
21:50:01,38.6,50.2,58.5,145,101,28,18,42.1,150,0
21:51:01,49.5,45.3,50.7,170,135,37,30,47.5,129,0
21:52:01,36.3,51.3,57.0,118,101,38,26,54.9,139,0
21:53:01,31.8,51.3,51.2,131,108,20,28,50.8,148,0
21:54:01,50.7,50.1,59.8,130,132,30,21,50.9,143,0
21:55:01,44.3,54.4,58.5,159,140,33,19,49.1,132,0
21:56:01,57.9,48.7,55.2,100,85,23,18,47.6,130,0
21:57:01,41.8,58.4,51.3,164,117,37,20,46.6,128,0
21:58:01,43.8,46.9,55.1,102,98,29,28,51.2,144,0
21:59:01,35.6,49.5,54.5,156,126,33,15,48.0,143,0
22:00:01,50.7,49.4,58.3,178,88,26,19,49.8,148,0
22:01:01,31.8,49.4,54.1,162,106,21,18,49.1,124,0
22:02:01,51.3,48.2,54.4,124,125,37,15,43.6,132,0
22:03:01,45.2,53.0,58.5,137,81,30,18,48.7,144,0
22:04:01,41.7,54.2,55.1,178,99,38,16,50.1,119,0
22:05:01,34.3,53.4,54.1,124,137,28,20,51.6,114,0
22:06:01,40.1,50.8,50.3,176,110,31,15,54.0,139,0
22:07:01,58.5,59.5,55.5,146,87,38,19,50.1,118,0
22:08:01,36.3,46.2,52.5,155,108,31,30,52.9,147,0
22:09:01,32.3,55.0,56.0,172,111,39,30,44.8,137,0
22:10:01,55.5,58.9,57.0,103,82,40,17,48.9,146,0
22:11:01,55.5,45.4,50.2,103,136,34,16,50.0,146,0
22:12:01,34.7,47.3,52.2,104,88,37,18,42.8,141,0
22:13:01,49.5,59.1,56.4,143,140,28,27,53.3,149,0
22:14:01,57.1,49.5,50.7,132,107,39,15,54.5,149,0
22:15:01,40.4,47.0,54.1,112,130,35,23,48.5,137,0
22:16:01,57.0,59.7,58.8,147,137,28,23,52.8,132,0
22:17:01,34.3,48.0,57.5,161,103,24,22,51.9,119,0
22:18:01,56.3,51.4,55.3,104,136,33,24,44.9,123,0
22:19:01,37.6,55.8,51.7,149,137,28,22,54.8,117,0
22:20:01,91.9,91.0,64.3,896,1173,767,492,79.8,472,1
22:21:01,39.3,59.5,59.4,124,91,26,21,43.7,148,0
22:22:01,43.0,51.7,53.1,122,83,30,21,46.5,111,0
22:23:01,44.0,55.8,52.4,174,150,30,21,50.5,120,0
22:24:01,56.9,47.4,55.3,179,137,24,30,51.4,124,0
22:25:01,35.4,48.8,54.6,170,107,39,23,43.5,124,0
22:26:01,59.5,53.7,59.5,158,135,38,30,42.4,146,0
22:27:01,50.8,46.0,59.9,100,115,37,16,49.5,120,0
22:28:01,88.2,96.8,65.9,959,1179,531,556,87.8,594,1
22:29:01,59.2,57.5,51.8,124,96,28,29,50.5,114,0
22:30:01,40.5,56.3,53.2,131,104,30,19,46.8,136,0
22:31:01,59.8,50.2,50.5,156,133,33,15,50.9,128,0
22:32:01,50.2,45.9,59.4,127,142,38,24,48.0,130,0
22:33:01,48.5,45.4,58.5,103,141,32,24,54.9,128,0
22:34:01,39.7,54.9,55.1,121,145,26,18,50.7,136,0
22:35:01,30.8,45.6,53.0,105,109,21,16,51.9,134,0
22:36:01,58.6,54.5,50.0,165,119,36,19,47.9,122,0
22:37:01,37.3,56.7,56.7,101,130,35,16,49.2,110,0
22:38:01,37.3,45.7,54.7,100,81,25,18,53.3,117,0
22:39:01,35.5,59.0,54.5,101,143,32,30,48.5,128,0
22:40:01,40.4,52.2,52.8,159,124,31,25,53.4,132,0
22:41:01,54.3,56.8,59.4,166,94,26,22,43.5,110,0
22:42:01,55.2,48.9,50.2,147,104,21,22,44.3,149,0
22:43:01,58.7,59.4,58.6,180,118,33,20,44.6,147,0
22:44:01,58.7,58.0,52.1,111,127,25,17,50.3,112,0
22:45:01,57.1,56.6,54.8,144,92,40,24,47.0,143,0
22:46:01,57.9,56.8,51.6,126,81,26,29,42.8,140,0
22:47:01,42.4,45.8,57.7,110,149,35,29,54.7,117,0
22:48:01,35.9,54.9,56.7,101,150,38,25,43.5,132,0
22:49:01,46.0,48.5,55.5,117,93,40,25,53.0,116,0
22:50:01,37.6,48.7,55.8,178,87,30,26,44.6,133,0
22:51:01,57.8,58.1,56.7,124,124,25,20,50.0,124,0
22:52:01,38.2,54.2,60.0,147,112,39,25,52.0,143,0
22:53:01,56.1,47.7,50.4,150,83,30,30,44.5,124,0
22:54:01,35.6,48.3,60.0,107,134,22,18,44.6,110,0
22:55:01,56.6,48.8,57.9,122,98,33,16,54.6,139,0
22:56:01,49.3,45.4,54.9,126,143,28,19,53.0,131,0
22:57:01,42.4,53.8,59.5,158,84,21,29,42.6,114,0
22:58:01,37.0,60.0,51.3,132,89,35,27,54.9,121,0
22:59:01,41.3,50.3,54.7,120,120,39,15,48.2,147,0
23:00:01,55.1,53.0,57.6,122,103,34,24,44.0,133,0
23:01:01,34.6,47.3,54.7,143,139,26,21,53.4,116,0
23:02:01,47.3,53.6,51.1,176,84,38,15,43.2,120,0
23:03:01,54.1,51.8,52.2,132,145,31,20,48.7,120,0
23:04:01,33.5,49.5,56.8,122,107,26,19,47.5,118,0
23:05:01,58.3,51.3,58.6,147,138,38,17,51.4,116,0
23:06:01,99.5,86.6,59.9,1275,1204,707,460,90.8,595,1
23:07:01,56.7,54.0,58.0,101,150,21,15,53.5,126,0
23:08:01,34.5,55.4,56.3,127,101,24,22,48.7,148,0
23:09:01,45.9,52.5,55.9,132,149,37,22,48.3,150,0
23:10:01,52.2,52.4,50.2,112,99,27,21,51.6,150,0
23:11:01,58.6,56.7,57.4,169,100,29,29,44.8,126,0
23:12:01,59.3,57.5,58.3,149,99,30,20,51.0,110,0
23:13:01,52.9,55.4,56.2,174,113,27,20,44.8,137,0
23:14:01,51.6,46.3,51.5,157,94,24,30,54.4,149,0
23:15:01,60.0,59.5,53.4,116,108,23,23,48.2,130,0
23:16:01,34.3,58.6,53.9,172,135,28,24,46.3,129,0
23:17:01,54.1,56.2,52.4,154,103,33,21,45.3,147,0
23:18:01,52.2,47.6,53.3,137,144,24,30,54.9,122,0
23:19:01,56.1,47.5,54.2,160,121,28,17,52.2,110,0
23:20:01,47.8,56.8,58.5,173,89,20,18,54.3,125,0
23:21:01,41.6,56.5,58.6,172,88,26,18,52.4,114,0
23:22:01,52.0,48.3,52.0,111,137,30,28,48.9,135,0
23:23:01,38.3,46.4,51.8,141,119,20,25,43.2,140,0
23:24:01,93.3,100.0,56.4,934,1374,887,528,77.4,402,1
23:25:01,37.0,57.3,50.9,167,150,38,30,51.9,129,0
23:26:01,49.4,59.4,56.9,172,101,34,21,49.2,135,0
23:27:01,51.0,47.6,58.3,170,117,29,28,54.4,126,0
23:28:01,43.9,56.7,56.8,112,115,29,18,54.3,121,0
23:29:01,49.7,46.3,55.4,118,112,29,27,53.8,148,0
23:30:01,58.2,55.6,54.6,143,87,40,29,54.1,150,0
23:31:01,48.5,57.5,59.0,151,117,27,22,51.9,136,0
23:32:01,30.9,57.2,50.4,110,147,34,28,46.8,125,0
23:33:01,40.5,49.7,55.2,114,87,37,29,49.6,149,0
23:34:01,34.3,49.3,57.0,154,104,23,24,45.9,141,0
23:35:01,94.0,96.7,62.0,966,675,504,456,87.4,396,1
23:36:01,50.9,54.3,56.0,178,122,29,27,46.5,112,0
23:37:01,31.2,53.3,54.4,115,100,31,16,43.7,116,0
23:38:01,39.4,57.9,51.1,114,136,36,18,51.6,126,0
23:39:01,58.6,50.5,59.3,129,80,30,22,42.3,136,0
23:40:01,51.6,46.3,53.8,129,147,22,18,54.3,146,0
23:41:01,48.8,56.5,53.2,147,85,21,27,51.5,126,0
23:42:01,45.3,55.3,57.1,156,145,35,20,44.4,145,0
23:43:01,44.8,50.3,59.4,149,80,37,26,44.7,138,0
23:44:01,55.8,57.1,58.4,141,125,32,28,54.3,118,0
23:45:01,56.0,50.8,59.0,119,115,30,27,42.0,140,0
23:46:01,44.6,46.1,56.9,141,135,27,19,47.7,140,0
23:47:01,53.1,59.6,52.2,179,89,37,20,43.3,142,0
23:48:01,94.2,95.8,59.5,911,910,506,631,83.8,436,1
23:49:01,45.9,51.0,50.9,135,85,21,30,49.0,139,0
23:50:01,51.2,56.7,53.7,130,137,31,26,54.0,121,0
23:51:01,44.5,59.2,50.8,154,123,21,30,49.8,129,0
23:52:01,31.8,58.0,50.6,179,107,32,26,51.1,147,0
23:53:01,31.4,52.6,58.4,109,83,23,20,53.1,136,0
23:54:01,51.4,50.7,59.3,144,120,32,25,50.4,129,0
23:55:01,52.6,46.8,53.7,158,144,32,19,53.4,128,0
23:56:01,46.2,46.9,59.9,117,106,21,19,51.3,136,0
23:57:01,36.8,57.5,50.9,160,128,35,24,48.8,139,0
23:58:01,43.3,48.0,58.5,148,120,29,21,44.2,136,0
23:59:01,58.1,56.4,51.0,133,105,36,23,42.6,111,0
00:00:01,55.9,57.7,59.3,179,109,27,16,42.3,123,0
00:01:01,95.8,88.7,54.6,1066,925,613,670,86.8,485,1
00:02:01,49.0,52.7,54.7,162,86,34,22,51.1,114,0
00:03:01,41.0,51.2,55.6,123,145,25,26,46.4,124,0
00:04:01,46.7,53.5,53.7,174,103,39,29,49.1,147,0
00:05:01,42.3,51.6,54.7,167,110,40,26,46.0,122,0
00:06:01,53.0,53.1,53.6,150,120,30,22,50.3,142,0
00:07:01,44.1,53.2,57.8,111,123,28,30,44.2,136,0
00:08:01,39.8,47.8,55.2,136,100,39,16,47.4,143,0
00:09:01,54.8,57.2,52.0,116,103,40,17,54.7,132,0
00:10:01,59.5,58.1,56.6,125,124,20,17,48.9,149,0
00:11:01,30.4,57.3,59.8,130,143,39,20,43.5,120,0
00:12:01,32.9,58.6,59.6,164,108,40,17,50.6,114,0
00:13:01,33.1,47.6,51.5,138,81,36,17,50.5,138,0
00:14:01,40.6,53.7,58.0,159,112,28,23,52.1,139,0
00:15:01,35.8,56.1,53.2,123,98,32,30,50.5,139,0
00:16:01,47.0,48.9,59.4,144,128,34,30,45.1,141,0
00:17:01,50.3,46.7,59.6,123,104,30,19,50.4,115,0
00:18:01,33.5,58.5,53.9,165,131,22,27,52.6,135,0
00:19:01,37.0,53.3,55.8,107,92,27,24,44.7,117,0
00:20:01,54.7,55.7,59.9,102,143,21,25,42.7,136,0
00:21:01,48.6,53.3,57.8,147,130,20,29,51.9,135,0
00:22:01,41.3,58.1,58.8,159,123,22,27,50.0,114,0
00:23:01,48.2,54.5,58.3,109,81,36,29,42.4,119,0
00:24:01,57.4,55.4,52.0,125,134,22,30,46.7,121,0
00:25:01,34.8,46.9,56.6,161,103,23,15,53.4,138,0
00:26:01,42.1,59.1,50.4,142,123,35,17,45.6,145,0
00:27:01,52.1,45.5,56.6,170,87,22,29,46.1,140,0
00:28:01,40.5,51.7,55.8,136,109,25,22,48.7,127,0
00:29:01,52.9,51.5,52.8,153,115,27,20,51.0,130,0
00:30:01,53.9,48.3,53.0,125,147,27,17,44.8,140,0
00:31:01,53.6,51.8,53.7,152,118,23,21,44.0,147,0
00:32:01,37.9,48.7,58.2,177,87,35,28,47.6,133,0
00:33:01,98.4,94.4,68.8,1369,1069,675,636,79.1,407,1
00:34:01,30.6,48.4,59.0,134,148,36,28,50.7,147,0
00:35:01,43.5,51.3,57.7,109,113,22,24,44.8,142,0
00:36:01,58.4,51.2,59.1,172,115,24,28,45.5,136,0
00:37:01,51.8,58.8,58.6,173,111,36,17,46.1,129,0
00:38:01,51.3,56.7,53.9,173,148,32,17,52.9,143,0
00:39:01,43.2,51.3,57.4,113,123,28,24,44.5,149,0
00:40:01,52.3,55.3,54.6,166,133,27,24,46.1,143,0
00:41:01,56.1,51.5,59.8,103,92,31,18,54.0,131,0
00:42:01,53.9,59.6,51.4,116,137,30,26,45.5,131,0
00:43:01,49.4,55.2,55.3,159,109,34,26,45.3,116,0
00:44:01,53.2,46.5,56.0,106,126,28,18,51.4,126,0
00:45:01,86.8,93.4,68.2,901,905,795,773,76.1,559,1
00:46:01,33.1,53.1,55.2,118,123,22,17,43.6,129,0
00:47:01,43.8,54.0,59.7,150,113,33,30,53.4,127,0
00:48:01,46.1,48.9,52.5,159,99,37,29,49.2,134,0
00:49:01,54.8,51.5,55.4,164,144,24,17,52.1,110,0
00:50:01,53.6,55.7,56.4,144,100,27,21,53.2,113,0
00:51:01,41.3,59.8,59.5,166,86,39,24,49.5,130,0
00:52:01,39.8,55.9,59.5,110,140,38,24,53.6,112,0
00:53:01,39.5,50.2,51.7,164,91,32,16,47.8,114,0
00:54:01,49.0,53.2,52.9,151,116,26,25,51.9,128,0
00:55:01,30.0,57.6,53.5,124,118,30,26,50.4,125,0
00:56:01,37.7,53.4,51.8,177,95,36,18,44.7,115,0
00:57:01,57.8,52.1,53.9,170,122,35,18,48.5,113,0
00:58:01,43.3,48.6,54.6,114,142,37,26,42.4,140,0
00:59:01,40.9,59.9,55.1,129,138,21,22,51.4,148,0
01:00:01,51.7,54.9,54.4,164,83,27,20,43.4,120,0
01:01:01,33.5,52.6,52.6,110,106,26,26,47.9,132,0
01:02:01,37.1,58.4,57.6,108,140,36,28,46.6,121,0
01:03:01,41.9,56.3,59.0,124,80,20,30,49.7,150,0
01:04:01,38.3,54.8,51.4,129,119,22,17,48.4,128,0
01:05:01,46.2,57.1,51.0,177,131,26,15,50.6,117,0
01:06:01,56.4,48.7,57.4,119,139,23,28,45.4,148,0
01:07:01,46.9,51.3,52.3,111,81,26,24,53.8,143,0
01:08:01,38.9,57.9,53.2,153,135,39,30,50.0,116,0
01:09:01,53.0,49.8,53.6,114,113,27,15,49.1,114,0
01:10:01,48.7,46.5,54.0,145,118,28,20,47.1,136,0
01:11:01,50.0,58.5,56.8,103,147,31,30,53.7,112,0
01:12:01,54.6,51.4,57.8,132,82,20,21,50.3,134,0
01:13:01,40.6,46.8,51.6,109,89,24,16,43.4,134,0
01:14:01,50.4,46.4,50.8,127,132,26,17,54.7,133,0
01:15:01,92.6,99.6,65.2,968,666,464,399,84.3,571,1
01:16:01,47.2,50.8,59.9,128,88,23,25,43.7,133,0
01:17:01,47.5,50.8,58.3,144,137,40,19,49.7,141,0
01:18:01,36.3,48.4,56.1,170,139,38,20,51.5,129,0
01:19:01,88.8,99.5,53.5,1160,929,862,745,84.7,361,1
01:20:01,40.0,53.7,52.2,128,97,37,21,51.1,149,0
01:21:01,49.8,55.2,52.3,143,104,22,24,51.7,143,0
01:22:01,44.4,55.5,54.4,122,98,22,27,47.6,133,0
01:23:01,41.6,57.6,54.7,114,83,30,23,47.2,113,0
01:24:01,31.8,58.2,57.4,110,98,28,27,48.3,121,0
01:25:01,39.0,50.7,53.9,132,87,25,22,49.5,137,0
01:26:01,49.5,52.0,58.4,147,100,37,30,50.8,128,0
01:27:01,51.9,57.9,52.8,167,107,30,24,48.1,149,0
01:28:01,31.1,58.7,59.2,149,135,32,27,54.4,126,0
01:29:01,33.4,48.4,50.5,149,87,29,15,44.7,130,0
01:30:01,92.2,94.4,67.9,867,1127,589,542,87.7,414,1
01:31:01,56.6,53.8,53.7,119,110,31,21,49.3,115,0
01:32:01,48.7,46.3,57.8,125,84,24,19,49.0,147,0
01:33:01,58.4,51.6,57.5,175,120,23,28,53.0,131,0
01:34:01,58.7,59.5,56.0,179,113,25,27,49.4,132,0
01:35:01,30.3,48.6,55.9,179,93,31,20,43.4,139,0
01:36:01,34.7,45.3,58.7,169,145,24,23,44.9,110,0
01:37:01,53.2,56.9,51.3,179,94,31,27,54.7,140,0
01:38:01,92.0,86.8,59.5,1294,1054,799,736,94.0,448,1
01:39:01,47.8,52.5,58.7,151,98,26,23,46.6,127,0
01:40:01,52.1,56.0,58.1,134,99,40,19,42.1,140,0
01:41:01,30.4,49.7,57.0,126,116,34,26,51.6,142,0
01:42:01,30.3,51.0,55.3,144,105,37,16,47.7,117,0
01:43:01,31.3,54.8,57.2,153,82,29,29,45.6,139,0
01:44:01,43.1,56.6,55.6,101,80,24,21,47.6,121,0
01:45:01,42.1,45.1,52.7,132,104,39,22,44.7,141,0
01:46:01,44.6,49.1,57.8,158,105,24,26,44.9,138,0
01:47:01,42.0,54.5,60.0,176,122,35,25,45.4,111,0
01:48:01,39.5,48.2,58.9,154,88,30,25,46.3,110,0
01:49:01,58.5,49.6,54.6,148,120,29,26,44.6,128,0
01:50:01,35.4,53.4,58.2,171,138,22,15,44.8,147,0
01:51:01,40.5,56.9,56.5,151,111,27,20,45.3,149,0
01:52:01,38.6,57.6,55.6,140,143,40,15,47.8,125,0
01:53:01,38.7,45.6,52.1,163,126,32,30,42.8,132,0
01:54:01,30.9,54.4,54.0,149,147,28,18,53.2,132,0
01:55:01,47.0,47.5,58.1,128,129,33,30,43.2,125,0
01:56:01,33.1,51.8,55.8,177,139,22,18,51.3,113,0
01:57:01,49.3,57.7,51.5,123,122,35,25,52.3,120,0
01:58:01,55.7,49.1,59.3,128,84,23,28,48.3,144,0
01:59:01,90.7,86.2,57.1,1202,946,453,771,92.3,426,1
02:00:01,52.0,58.8,58.5,104,132,24,27,52.3,130,0
02:01:01,36.7,57.4,56.1,160,126,29,16,43.6,144,0
02:02:01,87.8,86.2,62.0,746,1240,871,305,94.0,529,1
02:03:01,41.7,55.2,56.3,167,90,40,30,46.7,150,0
02:04:01,35.7,47.7,58.0,166,90,21,22,54.8,125,0
02:05:01,39.7,51.2,59.3,144,99,39,23,43.4,121,0
02:06:01,54.2,50.6,52.4,162,88,37,21,52.3,121,0
02:07:01,35.8,59.8,55.0,145,82,37,18,48.7,116,0
02:08:01,33.2,51.1,51.7,155,102,20,22,49.0,140,0
02:09:01,58.2,46.5,53.7,121,119,31,20,42.5,146,0
02:10:01,41.2,46.6,57.6,101,86,35,24,50.7,117,0
02:11:01,33.1,54.1,56.1,178,146,39,25,49.6,147,0
02:12:01,57.5,56.8,58.4,165,118,33,19,47.1,121,0
02:13:01,58.4,53.5,56.2,125,89,23,26,53.3,144,0
02:14:01,58.7,54.0,57.2,164,141,31,26,47.6,114,0
02:15:01,49.5,56.7,54.3,162,123,37,29,54.3,124,0
02:16:01,55.4,46.1,52.2,161,123,21,25,50.5,128,0
02:17:01,49.1,47.0,53.2,125,132,26,18,47.3,110,0
02:18:01,59.6,54.5,52.6,135,121,40,30,45.1,129,0
02:19:01,54.1,54.4,58.9,178,121,39,21,51.4,146,0
02:20:01,54.6,59.6,54.6,166,87,32,16,45.6,119,0
02:21:01,38.2,57.8,55.8,151,124,25,24,50.9,136,0
02:22:01,44.4,45.7,53.8,163,104,39,21,42.6,111,0
02:23:01,40.6,59.8,58.6,147,110,30,29,50.0,119,0
02:24:01,42.1,54.4,54.5,136,108,30,19,45.8,124,0
02:25:01,49.9,57.2,55.4,155,142,32,29,52.6,122,0
02:26:01,38.8,56.7,57.4,133,116,38,15,47.8,141,0
02:27:01,89.8,89.7,64.0,1253,700,646,577,88.7,466,1
02:28:01,30.4,48.5,57.7,148,127,37,16,43.1,131,0
02:29:01,95.6,88.9,64.7,1438,847,421,763,89.9,479,1
02:30:01,85.4,93.4,52.5,1160,1186,751,610,78.7,434,1
02:31:01,43.1,47.3,52.1,131,95,29,19,47.9,133,0
02:32:01,35.6,57.3,54.0,113,84,28,27,46.4,130,0
02:33:01,35.1,57.8,59.3,156,101,34,28,52.1,124,0
02:34:01,37.2,58.9,51.8,160,108,33,21,54.7,146,0
02:35:01,49.4,48.3,59.3,121,106,20,19,54.3,145,0
02:36:01,46.5,52.9,59.9,103,86,32,17,43.7,149,0
02:37:01,45.0,51.4,50.0,113,112,21,24,54.2,149,0
02:38:01,36.6,51.6,58.8,175,99,21,20,45.8,127,0
02:39:01,56.3,49.8,55.9,116,89,31,29,49.3,141,0
02:40:01,34.5,48.3,59.9,114,91,25,29,52.4,122,0
02:41:01,39.8,52.8,57.8,134,108,24,16,46.5,149,0
02:42:01,56.3,57.0,53.5,136,94,34,19,43.0,115,0
02:43:01,49.9,45.0,55.7,119,84,27,28,46.0,114,0
02:44:01,43.0,56.4,55.5,107,120,26,17,49.6,136,0
02:45:01,98.0,97.3,59.5,1286,1252,504,693,85.4,406,1
02:46:01,37.2,48.9,54.7,163,110,40,21,51.0,143,0
02:47:01,33.9,47.9,58.4,159,131,40,26,51.1,117,0
02:48:01,39.1,51.5,56.2,160,99,33,19,46.8,135,0
02:49:01,45.6,45.4,57.1,143,100,21,17,54.4,135,0
02:50:01,37.3,50.7,57.9,164,95,34,18,52.3,112,0
02:51:01,99.6,85.1,58.7,1430,677,435,697,94.7,400,1
02:52:01,38.7,56.9,59.4,180,110,29,18,46.5,141,0
02:53:01,57.1,57.0,50.9,125,98,26,20,54.8,128,0
02:54:01,52.8,45.7,53.0,114,83,31,19,49.7,111,0
02:55:01,85.6,87.2,64.2,1231,1194,850,573,86.2,392,1
02:56:01,47.0,57.5,57.8,161,116,29,19,42.8,150,0
02:57:01,37.9,48.6,59.5,148,111,39,30,43.2,150,0
02:58:01,56.5,59.6,53.4,124,122,29,22,51.8,147,0
02:59:01,96.1,93.7,63.9,1269,968,534,479,87.0,371,1
03:00:01,51.6,46.4,59.9,109,106,28,26,49.2,138,0
03:01:01,41.1,55.4,55.3,116,89,27,24,49.9,139,0
03:02:01,43.9,47.8,50.1,107,88,34,30,45.1,142,0
03:03:01,42.2,45.0,51.8,116,113,20,15,43.0,127,0
03:04:01,37.7,49.1,58.7,166,110,24,28,48.6,134,0
03:05:01,53.5,51.0,50.7,124,87,38,26,53.0,128,0
03:06:01,97.3,86.7,63.2,725,745,652,686,81.4,449,1
03:07:01,58.1,49.2,50.7,124,133,36,25,53.3,138,0
03:08:01,41.3,55.6,55.4,180,139,27,25,49.8,139,0
03:09:01,30.1,53.5,54.8,135,149,30,30,47.3,120,0
03:10:01,47.0,50.4,53.0,180,145,40,18,50.9,140,0
03:11:01,42.7,55.5,59.2,119,107,36,15,54.1,115,0
03:12:01,49.3,48.5,56.7,108,135,21,25,53.3,118,0
03:13:01,53.6,59.1,58.9,179,126,31,19,44.6,135,0
03:14:01,85.4,96.0,63.2,928,794,785,437,78.4,363,1
03:15:01,33.7,48.6,57.5,146,137,32,19,48.9,146,0
03:16:01,85.9,90.9,62.6,1264,857,421,632,83.3,519,1
03:17:01,39.1,52.7,54.7,103,146,30,17,45.3,128,0
03:18:01,57.3,49.1,52.6,176,118,38,17,47.0,110,0
03:19:01,59.4,48.1,57.1,149,129,39,29,42.3,121,0
03:20:01,52.9,59.4,51.8,112,105,20,20,43.7,129,0
03:21:01,59.5,52.6,50.7,103,121,40,30,51.7,117,0
03:22:01,55.2,57.5,52.4,120,149,30,28,50.5,118,0
03:23:01,56.2,55.1,50.3,125,84,27,15,49.6,149,0
03:24:01,46.6,55.8,56.8,135,112,39,15,43.1,135,0
03:25:01,57.7,49.6,56.7,139,84,31,24,43.7,121,0
03:26:01,30.9,58.2,53.1,179,123,25,18,53.6,125,0
03:27:01,91.0,89.6,57.3,1378,1171,728,306,80.6,441,1
03:28:01,31.2,58.6,59.6,155,119,22,29,44.2,135,0
03:29:01,50.5,57.7,54.9,103,142,23,29,44.7,139,0
03:30:01,46.4,48.2,58.7,123,145,25,19,44.1,122,0
03:31:01,52.8,54.7,56.0,167,88,22,25,47.2,124,0
03:32:01,91.2,87.2,65.2,1167,654,703,733,81.6,459,1
03:33:01,38.5,53.9,57.1,172,149,31,30,47.1,137,0
03:34:01,59.5,53.9,54.9,111,115,28,17,46.0,115,0
03:35:01,49.3,58.6,57.0,142,123,35,22,53.8,134,0
03:36:01,38.4,55.6,53.3,173,150,20,20,51.0,112,0
03:37:01,56.3,52.2,53.1,155,142,24,27,44.0,140,0
03:38:01,35.8,47.7,57.2,161,101,30,27,48.2,135,0
03:39:01,40.8,48.8,57.2,146,140,38,18,51.6,142,0
03:40:01,50.5,46.9,57.8,131,135,32,16,52.7,123,0
03:41:01,32.2,45.0,56.4,133,129,37,24,48.0,132,0
03:42:01,48.3,49.0,50.7,127,113,28,20,51.9,133,0
03:43:01,55.8,54.9,59.4,174,80,32,26,45.7,122,0
03:44:01,32.1,51.6,58.7,154,137,24,30,51.0,142,0
03:45:01,41.6,59.8,53.1,125,113,37,25,48.6,136,0
03:46:01,39.9,59.7,56.8,160,117,31,16,47.4,140,0
03:47:01,36.4,56.8,56.7,111,111,28,22,51.7,146,0
03:48:01,57.9,51.7,57.3,114,138,37,26,42.8,129,0
03:49:01,46.3,56.2,55.3,115,115,23,21,49.5,143,0
03:50:01,34.1,50.4,52.7,116,124,23,29,48.8,145,0
03:51:01,48.0,58.2,53.6,173,105,21,28,52.7,119,0
03:52:01,53.1,51.1,51.6,164,111,34,19,54.3,135,0
03:53:01,58.2,54.0,51.4,158,83,22,29,44.1,121,0
03:54:01,41.3,58.6,59.7,122,85,27,20,45.9,123,0
03:55:01,35.3,58.9,55.7,164,86,27,23,44.0,134,0
03:56:01,52.2,55.8,59.6,177,123,24,29,50.0,119,0
03:57:01,32.9,53.6,51.6,122,137,39,28,52.5,111,0
03:58:01,34.7,53.5,51.8,169,122,28,30,50.1,110,0
03:59:01,56.2,47.7,52.7,134,106,31,17,52.8,122,0
04:00:01,92.5,99.3,55.4,736,982,518,454,89.1,475,1
04:01:01,37.0,52.2,54.5,118,135,37,24,50.1,122,0
04:02:01,38.3,49.6,50.6,123,112,33,27,43.4,143,0
04:03:01,59.5,46.4,55.6,140,81,28,29,45.3,110,0
04:04:01,57.3,53.7,53.2,177,144,22,29,47.9,143,0
04:05:01,45.2,56.5,59.3,155,106,35,24,52.0,144,0
04:06:01,44.2,59.9,52.1,126,99,28,22,48.9,129,0
04:07:01,46.2,54.0,59.7,156,120,28,19,50.7,131,0
04:08:01,96.9,88.5,52.6,788,1342,362,477,90.8,561,1
04:09:01,35.2,59.6,57.7,103,88,34,23,45.3,140,0
